veg,max,fiss,r,k,leap,perm,score,dates
0.0,0.0,50,0.02,10,0,10,0.0,0
0.0,0.0,50,0.02,10,0,20,0.1219,1
0.0,0.0,50,0.02,10,0,30,0.0283,2
0.0,0.0,50,0.02,10,5,10,0.0012,1
0.0,0.0,50,0.02,10,5,20,0.0357,1
0.0,0.0,50,0.02,10,5,30,0.08,2
0.0,0.0,50,0.02,10,15,10,0.0124,2
0.0,0.0,50,0.02,10,15,20,0.0248,2
0.0,0.0,50,0.02,10,15,30,0.0808,1
0.0,0.0,50,0.03,10,0,10,0.0508,2
0.0,0.0,50,0.03,10,0,20,0.3388,3
0.0,0.0,50,0.03,10,0,30,0.0029,1
0.0,0.0,50,0.03,10,5,10,0.0,0
0.0,0.0,50,0.03,10,5,20,0.1857,3
0.0,0.0,50,0.03,10,5,30,0.0762,1
0.0,0.0,50,0.03,10,15,10,0.0879,1
0.0,0.0,50,0.03,10,15,20,0.0828,2
0.0,0.0,50,0.03,10,15,30,0.1382,1
0.0,0.0,50,0.04,10,0,10,0.0,0
0.0,0.0,50,0.04,10,0,20,0.1361,1
0.0,0.0,50,0.04,10,0,30,0.1769,3
0.0,0.0,50,0.04,10,5,10,0.0,0
0.0,0.0,50,0.04,10,5,20,0.12,1
0.0,0.0,50,0.04,10,5,30,0.1419,3
0.0,0.0,50,0.04,10,15,10,0.0,0
0.0,0.0,50,0.04,10,15,20,0.0,0
0.0,0.0,50,0.04,10,15,30,0.0,0
0.0,0.0,100,0.02,10,0,10,0.0,0
0.0,0.0,100,0.02,10,0,20,0.0,0
0.0,0.0,100,0.02,10,0,30,0.0,0
0.0,0.0,100,0.02,10,5,10,0.0,0
0.0,0.0,100,0.02,10,5,20,0.0,0
0.0,0.0,100,0.02,10,5,30,0.0,0
0.0,0.0,100,0.02,10,15,10,0.0,0
0.0,0.0,100,0.02,10,15,20,0.0,0
0.0,0.0,100,0.02,10,15,30,0.0,0
0.0,0.0,100,0.02,50,0,10,0.0365,1
0.0,0.0,100,0.02,50,0,20,0.3314,3
0.0,0.0,100,0.02,50,0,30,0.1992,3
0.0,0.0,100,0.02,50,5,10,0.1393,1
0.0,0.0,100,0.02,50,5,20,0.318,3
0.0,0.0,100,0.02,50,5,30,0.1825,3
0.0,0.0,100,0.02,50,15,10,0.0,0
0.0,0.0,100,0.02,50,15,20,0.0,0
0.0,0.0,100,0.02,50,15,30,0.0,0
0.0,0.0,100,0.03,10,0,10,0.0,0
0.0,0.0,100,0.03,10,0,20,0.0,0
0.0,0.0,100,0.03,10,0,30,0.0,0
0.0,0.0,100,0.03,10,5,10,0.0,0
0.0,0.0,100,0.03,10,5,20,0.0,0
0.0,0.0,100,0.03,10,5,30,0.0,0
0.0,0.0,100,0.03,10,15,10,0.0,0
0.0,0.0,100,0.03,10,15,20,0.0,0
0.0,0.0,100,0.03,10,15,30,0.0,0
0.0,0.0,100,0.03,50,0,10,0.0,0
0.0,0.0,100,0.03,50,0,20,0.0215,1
0.0,0.0,100,0.03,50,0,30,0.2735,3
0.0,0.0,100,0.03,50,5,10,0.0,0
0.0,0.0,100,0.03,50,5,20,0.0,0
0.0,0.0,100,0.03,50,5,30,0.0833,3
0.0,0.0,100,0.03,50,15,10,0.0,0
0.0,0.0,100,0.03,50,15,20,0.0,0
0.0,0.0,100,0.03,50,15,30,0.0,0
0.0,0.0,100,0.04,10,0,10,0.0,0
0.0,0.0,100,0.04,10,0,20,0.0,0
0.0,0.0,100,0.04,10,0,30,0.0,0
0.0,0.0,100,0.04,10,5,10,0.0,0
0.0,0.0,100,0.04,10,5,20,0.0,0
0.0,0.0,100,0.04,10,5,30,0.0,0
0.0,0.0,100,0.04,10,15,10,0.0,0
0.0,0.0,100,0.04,10,15,20,0.0,0
0.0,0.0,100,0.04,10,15,30,0.0,0
0.0,0.0,100,0.04,50,0,10,0.0,0
0.0,0.0,100,0.04,50,0,20,0.0,0
0.0,0.0,100,0.04,50,0,30,0.0154,1
0.0,0.0,100,0.04,50,5,10,0.0,0
0.0,0.0,100,0.04,50,5,20,0.0,0
0.0,0.0,100,0.04,50,5,30,0.0,0
0.0,0.0,100,0.04,50,15,10,0.0,0
0.0,0.0,100,0.04,50,15,20,0.0,0
0.0,0.0,100,0.04,50,15,30,0.0,0
0.0,0.0,150,0.02,10,0,10,0.0,0
0.0,0.0,150,0.02,10,0,20,0.0,0
0.0,0.0,150,0.02,10,0,30,0.0,0
0.0,0.0,150,0.02,10,5,10,0.0,0
0.0,0.0,150,0.02,10,5,20,0.0,0
0.0,0.0,150,0.02,10,5,30,0.0,0
0.0,0.0,150,0.02,10,15,10,0.0,0
0.0,0.0,150,0.02,10,15,20,0.0,0
0.0,0.0,150,0.02,10,15,30,0.0,0
0.0,0.0,150,0.02,50,0,10,0.0746,3
0.0,0.0,150,0.02,50,0,20,0.0652,3
0.0,0.0,150,0.02,50,0,30,0.0643,1
0.0,0.0,150,0.02,50,5,10,0.0391,3
0.0,0.0,150,0.02,50,5,20,0.135,3
0.0,0.0,150,0.02,50,5,30,0.0519,1
0.0,0.0,150,0.02,50,15,10,0.0,0
0.0,0.0,150,0.02,50,15,20,0.0219,1
0.0,0.0,150,0.02,50,15,30,0.0838,1
0.0,0.0,150,0.02,100,0,10,0.0,0
0.0,0.0,150,0.02,100,0,20,0.1745,3
0.0,0.0,150,0.02,100,0,30,0.291,3
0.0,0.0,150,0.02,100,5,10,0.0,0
0.0,0.0,150,0.02,100,5,20,0.0031,1
0.0,0.0,150,0.02,100,5,30,0.043,3
0.0,0.0,150,0.02,100,15,10,0.0,0
0.0,0.0,150,0.02,100,15,20,0.0,0
0.0,0.0,150,0.02,100,15,30,0.0,0
0.0,0.0,150,0.03,10,0,10,0.0,0
0.0,0.0,150,0.03,10,0,20,0.0,0
0.0,0.0,150,0.03,10,0,30,0.0,0
0.0,0.0,150,0.03,10,5,10,0.0,0
0.0,0.0,150,0.03,10,5,20,0.0,0
0.0,0.0,150,0.03,10,5,30,0.0,0
0.0,0.0,150,0.03,10,15,10,0.0,0
0.0,0.0,150,0.03,10,15,20,0.0,0
0.0,0.0,150,0.03,10,15,30,0.0,0
0.0,0.0,150,0.03,50,0,10,0.0,0
0.0,0.0,150,0.03,50,0,20,0.1391,1
0.0,0.0,150,0.03,50,0,30,0.2537,3
0.0,0.0,150,0.03,50,5,10,0.0,0
0.0,0.0,150,0.03,50,5,20,0.1091,1
0.0,0.0,150,0.03,50,5,30,0.2478,3
0.0,0.0,150,0.03,50,15,10,0.0,0
0.0,0.0,150,0.03,50,15,20,0.0,0
0.0,0.0,150,0.03,50,15,30,0.0,0
0.0,0.0,150,0.03,100,0,10,0.0,0
0.0,0.0,150,0.03,100,0,20,0.0,0
0.0,0.0,150,0.03,100,0,30,0.2015,3
0.0,0.0,150,0.03,100,5,10,0.0,0
0.0,0.0,150,0.03,100,5,20,0.0,0
0.0,0.0,150,0.03,100,5,30,0.0,0
0.0,0.0,150,0.03,100,15,10,0.0,0
0.0,0.0,150,0.03,100,15,20,0.0,0
0.0,0.0,150,0.03,100,15,30,0.0,0
0.0,0.0,150,0.04,10,0,10,0.0,0
