veg,max,fiss,r,k,leap,perm,score,dates
0.4,0,50,0.02,10,15,20,0.272,5
0,0.25,150,0.02,50,0,10,0.2628,4
0.4,0,50,0.02,10,15,10,0.0469,4
0.4,0,50,0.02,10,15,30,0.1861,4
0.4,0,100,0.03,50,5,30,0.1854,4
0.4,0,150,0.02,50,0,10,0.1474,4
0.4,0,150,0.02,50,5,10,0.1564,4
0.4,0,150,0.02,100,5,30,0.1907,4
0.4,0.25,150,0.02,100,5,10,0.1701,4
0.4,0.25,150,0.04,50,0,10,0.1499,4
0,0,50,0.02,10,15,20,0.0867,3
0,0,50,0.03,10,0,20,0.1029,3
0,0,50,0.03,10,0,30,0.0776,3
0,0,50,0.03,10,5,20,0.138,3
0,0,50,0.03,10,5,30,0.1119,3
0,0,50,0.04,10,0,30,0.1212,3
0,0,100,0.02,50,0,20,0.304,3
0,0,100,0.02,50,5,20,0.2888,3
0,0,100,0.02,50,5,30,0.1765,3
0,0,100,0.03,50,0,30,0.2679,3
0,0,150,0.02,50,0,10,0.0085,3
0,0,150,0.02,50,0,20,0.1605,3
0,0,150,0.02,50,5,10,0.0071,3
0,0,150,0.02,50,5,20,0.2409,3
0,0,150,0.02,100,0,20,0.1095,3
0,0,150,0.02,100,0,30,0.322,3
0,0,150,0.03,50,0,30,0.2972,3
0,0,150,0.03,50,5,30,0.2127,3
0,0,150,0.03,100,0,30,0.178,3
0,0.25,50,0.03,10,0,10,0.2581,3
0,0.25,50,0.03,10,5,10,0.2582,3
0,0.25,50,0.03,10,15,10,0.2371,3
0,0.25,50,0.03,10,15,20,0.1178,3
0,0.25,50,0.03,10,15,30,0.2091,3
0,0.25,50,0.04,10,0,20,0.233,3
0,0.25,150,0.02,50,5,10,0.1394,3
0,0.25,150,0.02,100,0,20,0.1922,3
0,0.25,150,0.03,100,0,30,0.1465,3
0.4,0,50,0.03,10,0,20,0.2328,3
0.4,0,50,0.03,10,5,20,0.2609,3
0.4,0,50,0.04,10,0,30,0.0998,3
0.4,0,50,0.04,10,5,30,0.0194,3
0.4,0,100,0.02,50,5,20,0.0706,3
0.4,0,150,0.03,50,5,30,0.1851,3
0.4,0,150,0.03,100,0,30,0.0681,3
0.4,0.25,150,0.03,100,5,20,0.1475,3
0,0,50,0.02,10,15,10,0.1171,2
0,0,50,0.02,10,15,30,0.1606,2
0,0,50,0.04,10,5,30,0.0568,2
0,0,100,0.02,50,0,30,0.0928,2
0,0,100,0.03,50,5,30,0.1169,2
0,0,150,0.02,50,0,30,0.1129,2
0,0,150,0.02,50,5,30,0.1216,2
0,0,150,0.02,100,5,30,0.0273,2
0,0.25,50,0.04,10,0,30,0.0056,2
0,0.25,50,0.04,10,5,20,0.1239,2
0,0.25,50,0.04,10,5,30,0.0158,2
0,0.25,100,0.02,50,0,20,0.073,2
0,0.25,100,0.02,50,5,20,0.2021,2
0,0.25,100,0.02,50,5,30,0.0701,2
0,0.25,100,0.02,50,15,30,0.1383,2
0,0.25,100,0.03,50,0,30,0.0982,2
0,0.25,100,0.03,50,5,30,0.1997,2
0,0.25,100,0.04,50,0,30,0.0317,2
0,0.25,150,0.02,50,5,20,0.0966,2
0,0.25,150,0.02,100,0,30,0.0583,2
0,0.25,150,0.02,100,5,10,0.1151,2
0,0.25,150,0.02,100,5,30,0.142,2
0,0.25,150,0.03,50,0,20,0.1224,2
0,0.25,150,0.03,50,5,30,0.1422,2
0,0.25,150,0.03,100,5,30,0.0694,2
0,0.25,150,0.04,50,0,30,0.0532,2
0.4,0,50,0.02,10,0,30,0.1071,2
0.4,0,50,0.03,10,0,10,0.0106,2
0.4,0,50,0.03,10,15,30,0.0131,2
0.4,0,50,0.04,10,0,20,0.0246,2
0.4,0,50,0.04,10,5,20,0.065,2
0.4,0,100,0.02,50,0,10,0.2392,2
0.4,0,100,0.02,50,5,10,0.1193,2
0.4,0,100,0.03,50,0,30,0.0252,2
0.4,0,100,0.04,50,0,30,0.1132,2
