veg,max,fiss,r,k,leap,perm,score,dates
0.3,0,50,0.02,10,15,20,0.1798,3
0.3,0,50,0.03,10,0,20,0.1601,3
0.3,0,50,0.03,10,5,20,0.1051,3
0.3,0,50,0.03,10,5,30,0.1979,3
0.3,0,50,0.04,10,0,30,0.1452,3
0.3,0,100,0.02,50,0,20,0.1921,3
0.3,0,100,0.02,50,0,30,0.1833,3
0.3,0,100,0.02,50,5,20,0.2618,3
0.3,0,100,0.03,50,0,30,0.191,3
0.3,0,100,0.03,50,5,30,0.0677,3
0.3,0,150,0.02,50,0,10,0.0221,3
0.3,0,150,0.02,50,5,10,0.0142,3
0.3,0,150,0.02,50,5,20,0.1609,3
0.3,0,150,0.02,100,0,20,0.2523,3
0.3,0,150,0.02,100,0,30,0.1865,3
0.3,0,150,0.02,100,5,30,0.0428,3
0.3,0,150,0.03,50,0,30,0.1511,3
0.3,0,150,0.03,50,5,30,0.1999,3
0.3,0,150,0.03,100,0,30,0.2071,3
0.3,0,50,0.02,10,5,10,0.0823,2
0.3,0,50,0.02,10,15,10,0.2778,2
0.3,0,50,0.02,10,15,30,0.086,2
0.3,0,50,0.03,10,0,30,0.2206,2
0.3,0,50,0.04,10,5,20,0.1159,2
0.3,0,50,0.04,10,5,30,0.0573,2
0.3,0,100,0.02,50,5,30,0.1466,2
0.3,0,150,0.02,50,0,20,0.1211,2
0.3,0,150,0.02,50,5,30,0.0527,2
0.3,0,150,0.04,50,0,30,0.0032,2
0.3,0,50,0.02,10,0,10,0.059,1
0.3,0,50,0.02,10,0,20,0.0093,1
0.3,0,50,0.02,10,5,20,0.0699,1
0.3,0,50,0.03,10,0,10,0.0271,1
0.3,0,50,0.03,10,5,10,0.0436,1
0.3,0,50,0.03,10,15,10,0.018,1
0.3,0,50,0.03,10,15,20,0.1378,1
0.3,0,50,0.03,10,15,30,0.0199,1
0.3,0,50,0.04,10,0,20,0.0385,1
0.3,0,100,0.02,50,0,10,0.1178,1
0.3,0,100,0.02,50,5,10,0.1414,1
0.3,0,100,0.04,50,0,30,0.0021,1
0.3,0,150,0.02,50,0,30,0.0406,1
0.3,0,150,0.02,50,15,10,0.0013,1
0.3,0,150,0.02,50,15,20,0.141,1
0.3,0,150,0.02,50,15,30,0.1382,1
0.3,0,150,0.02,100,5,20,0.0137,1
0.3,0,150,0.03,50,0,20,0.0086,1
0.3,0,150,0.03,50,5,20,0.0199,1
0.3,0,50,0.02,10,0,30,0,0
0.3,0,50,0.02,10,5,30,0,0
0.3,0,50,0.04,10,0,10,0,0
0.3,0,50,0.04,10,5,10,0,0
0.3,0,50,0.04,10,15,10,0,0
0.3,0,50,0.04,10,15,20,0,0
0.3,0,50,0.04,10,15,30,0,0
0.3,0,100,0.02,10,0,10,0,0
0.3,0,100,0.02,10,0,20,0,0
0.3,0,100,0.02,10,0,30,0,0
0.3,0,100,0.02,10,5,10,0,0
0.3,0,100,0.02,10,5,20,0,0
0.3,0,100,0.02,10,5,30,0,0
0.3,0,100,0.02,10,15,10,0,0
0.3,0,100,0.02,10,15,20,0,0
0.3,0,100,0.02,10,15,30,0,0
0.3,0,100,0.02,50,15,10,0,0
0.3,0,100,0.02,50,15,20,0,0
0.3,0,100,0.02,50,15,30,0,0
0.3,0,100,0.03,10,0,10,0,0
0.3,0,100,0.03,10,0,20,0,0
0.3,0,100,0.03,10,0,30,0,0
0.3,0,100,0.03,10,5,10,0,0
0.3,0,100,0.03,10,5,20,0,0
0.3,0,100,0.03,10,5,30,0,0
0.3,0,100,0.03,10,15,10,0,0
0.3,0,100,0.03,10,15,20,0,0
0.3,0,100,0.03,10,15,30,0,0
0.3,0,100,0.03,50,0,10,0,0
0.3,0,100,0.03,50,0,20,0,0
0.3,0,100,0.03,50,5,10,0,0
0.3,0,100,0.03,50,5,20,0,0
