veg,max,fiss,r,k,leap,perm,score,dates
0.3,0.23,50,0.02,10,0,10,0.0,0
0.3,0.23,50,0.02,10,0,20,0.0,0
0.3,0.23,50,0.02,10,0,30,0.0,0
0.3,0.23,50,0.02,10,5,10,0.0,0
0.3,0.23,50,0.02,10,5,20,0.0,0
0.3,0.23,50,0.02,10,5,30,0.0,0
0.3,0.23,50,0.02,10,15,10,0.0,0
0.3,0.23,50,0.02,10,15,20,0.0,0
0.3,0.23,50,0.02,10,15,30,0.0,0
0.3,0.23,50,0.03,10,0,10,0.0348,1
0.3,0.23,50,0.03,10,0,20,0.0106,1
0.3,0.23,50,0.03,10,0,30,0.0001,1
0.3,0.23,50,0.03,10,5,10,0.051,2
0.3,0.23,50,0.03,10,5,20,0.01,1
0.3,0.23,50,0.03,10,5,30,0.139,1
0.3,0.23,50,0.03,10,15,10,0.0403,1
0.3,0.23,50,0.03,10,15,20,0.0549,2
0.3,0.23,50,0.03,10,15,30,0.1009,1
0.3,0.23,50,0.04,10,0,10,0.0008,1
0.3,0.23,50,0.04,10,0,20,0.145,3
0.3,0.23,50,0.04,10,0,30,0.0135,1
0.3,0.23,50,0.04,10,5,10,0.0003,1
0.3,0.23,50,0.04,10,5,20,0.1914,2
0.3,0.23,50,0.04,10,5,30,0.1244,1
0.3,0.23,50,0.04,10,15,10,0.0385,1
0.3,0.23,50,0.04,10,15,20,0.1183,1
0.3,0.23,50,0.04,10,15,30,0.0002,1
0.3,0.23,100,0.02,10,0,10,0.0,0
0.3,0.23,100,0.02,10,0,20,0.0,0
0.3,0.23,100,0.02,10,0,30,0.0,0
0.3,0.23,100,0.02,10,5,10,0.0,0
0.3,0.23,100,0.02,10,5,20,0.0,0
0.3,0.23,100,0.02,10,5,30,0.0,0
0.3,0.23,100,0.02,10,15,10,0.0,0
0.3,0.23,100,0.02,10,15,20,0.0,0
0.3,0.23,100,0.02,10,15,30,0.0,0
0.3,0.23,100,0.02,50,0,10,0.1756,2
0.3,0.23,100,0.02,50,0,20,0.1176,1
0.3,0.23,100,0.02,50,0,30,0.1054,1
0.3,0.23,100,0.02,50,5,10,0.0324,1
0.3,0.23,100,0.02,50,5,20,0.1224,2
0.3,0.23,100,0.02,50,5,30,0.0,0
0.3,0.23,100,0.02,50,15,10,0.0,0
0.3,0.23,100,0.02,50,15,20,0.0,0
0.3,0.23,100,0.02,50,15,30,0.0492,1
0.3,0.23,100,0.03,10,0,10,0.0,0
0.3,0.23,100,0.03,10,0,20,0.0,0
0.3,0.23,100,0.03,10,0,30,0.0,0
0.3,0.23,100,0.03,10,5,10,0.0,0
0.3,0.23,100,0.03,10,5,20,0.0,0
0.3,0.23,100,0.03,10,5,30,0.0,0
0.3,0.23,100,0.03,10,15,10,0.0,0
0.3,0.23,100,0.03,10,15,20,0.0,0
0.3,0.23,100,0.03,10,15,30,0.0,0
0.3,0.23,100,0.03,50,0,10,0.1394,1
0.3,0.23,100,0.03,50,0,20,0.0923,3
0.3,0.23,100,0.03,50,0,30,0.076,1
0.3,0.23,100,0.03,50,5,10,0.0013,1
0.3,0.23,100,0.03,50,5,20,0.0092,2
0.3,0.23,100,0.03,50,5,30,0.2115,2
0.3,0.23,100,0.03,50,15,10,0.0,0
0.3,0.23,100,0.03,50,15,20,0.0,0
0.3,0.23,100,0.03,50,15,30,0.0,0
0.3,0.23,100,0.04,10,0,10,0.0,0
0.3,0.23,100,0.04,10,0,20,0.0,0
0.3,0.23,100,0.04,10,0,30,0.0,0
0.3,0.23,100,0.04,10,5,10,0.0,0
0.3,0.23,100,0.04,10,5,20,0.0,0
0.3,0.23,100,0.04,10,5,30,0.0,0
0.3,0.23,100,0.04,10,15,10,0.0,0
0.3,0.23,100,0.04,10,15,20,0.0,0
0.3,0.23,100,0.04,10,15,30,0.0,0
0.3,0.23,100,0.04,50,0,10,0.0,0
0.3,0.23,100,0.04,50,0,20,0.0038,1
0.3,0.23,100,0.04,50,0,30,0.117,2
0.3,0.23,100,0.04,50,5,10,0.0,0
0.3,0.23,100,0.04,50,5,20,0.0219,1
0.3,0.23,100,0.04,50,5,30,0.1473,3
0.3,0.23,100,0.04,50,15,10,0.0,0
0.3,0.23,100,0.04,50,15,20,0.0,0
0.3,0.23,100,0.04,50,15,30,0.0,0
0.3,0.23,150,0.02,10,0,10,0.0,0
0.3,0.23,150,0.02,10,0,20,0.0,0
0.3,0.23,150,0.02,10,0,30,0.0,0
0.3,0.23,150,0.02,10,5,10,0.0,0
0.3,0.23,150,0.02,10,5,20,0.0,0
0.3,0.23,150,0.02,10,5,30,0.0,0
0.3,0.23,150,0.02,10,15,10,0.0,0
0.3,0.23,150,0.02,10,15,20,0.0,0
0.3,0.23,150,0.02,10,15,30,0.0,0
0.3,0.23,150,0.02,50,0,10,0.2406,2
0.3,0.23,150,0.02,50,0,20,0.0025,1
0.3,0.23,150,0.02,50,0,30,0.0,0
0.3,0.23,150,0.02,50,5,10,0.23,2
0.3,0.23,150,0.02,50,5,20,0.0178,1
0.3,0.23,150,0.02,50,5,30,0.0038,1
0.3,0.23,150,0.02,50,15,10,0.0208,1
0.3,0.23,150,0.02,50,15,20,0.0992,1
0.3,0.23,150,0.02,50,15,30,0.0329,2
0.3,0.23,150,0.02,100,0,10,0.0844,2
0.3,0.23,150,0.02,100,0,20,0.1148,1
0.3,0.23,150,0.02,100,0,30,0.0037,1
0.3,0.23,150,0.02,100,5,10,0.1138,1
0.3,0.23,150,0.02,100,5,20,0.0089,5
0.3,0.23,150,0.02,100,5,30,0.2777,3
0.3,0.23,150,0.02,100,15,10,0.0,0
0.3,0.23,150,0.02,100,15,20,0.0,0
0.3,0.23,150,0.02,100,15,30,0.0,0
0.3,0.23,150,0.03,10,0,10,0.0,0
0.3,0.23,150,0.03,10,0,20,0.0,0
0.3,0.23,150,0.03,10,0,30,0.0,0
0.3,0.23,150,0.03,10,5,10,0.0,0
0.3,0.23,150,0.03,10,5,20,0.0,0
0.3,0.23,150,0.03,10,5,30,0.0,0
0.3,0.23,150,0.03,10,15,10,0.0,0
0.3,0.23,150,0.03,10,15,20,0.0,0
0.3,0.23,150,0.03,10,15,30,0.0,0
0.3,0.23,150,0.03,50,0,10,0.0527,1
0.3,0.23,150,0.03,50,0,20,0.2321,2
0.3,0.23,150,0.03,50,0,30,0.1084,1
0.3,0.23,150,0.03,50,5,10,0.075,2
0.3,0.23,150,0.03,50,5,20,0.0339,2
0.3,0.23,150,0.03,50,5,30,0.1082,2
0.3,0.23,150,0.03,50,15,10,0.0031,1
0.3,0.23,150,0.03,50,15,20,0.0018,1
0.3,0.23,150,0.03,50,15,30,0.0,0
0.3,0.23,150,0.03,100,0,10,0.0,0
0.3,0.23,150,0.03,100,0,20,0.0137,2
0.3,0.23,150,0.03,100,0,30,0.0782,3
0.3,0.23,150,0.03,100,5,10,0.0,0
0.3,0.23,150,0.03,100,5,20,0.0,0
0.3,0.23,150,0.03,100,5,30,0.0293,2
0.3,0.23,150,0.03,100,15,10,0.0,0
0.3,0.23,150,0.03,100,15,20,0.0,0
0.3,0.23,150,0.03,100,15,30,0.0,0
0.3,0.23,150,0.04,10,0,10,0.0,0
0.3,0.23,150,0.04,10,0,20,0.0,0
0.3,0.23,150,0.04,10,0,30,0.0,0
0.3,0.23,150,0.04,10,5,10,0.0,0
0.3,0.23,150,0.04,10,5,20,0.0,0
0.3,0.23,150,0.04,10,5,30,0.0,0
0.3,0.23,150,0.04,10,15,10,0.0,0
0.3,0.23,150,0.04,10,15,20,0.0,0
0.3,0.23,150,0.04,10,15,30,0.0,0
0.3,0.23,150,0.04,50,0,10,0.0,0
0.3,0.23,150,0.04,50,0,20,0.154,3
0.3,0.23,150,0.04,50,0,30,0.2769,2
0.3,0.23,150,0.04,50,5,10,0.0,0
0.3,0.23,150,0.04,50,5,20,0.0385,1
0.3,0.23,150,0.04,50,5,30,0.0198,2
0.3,0.23,150,0.04,50,15,10,0.0,0
0.3,0.23,150,0.04,50,15,20,0.0,0
0.3,0.23,150,0.04,50,15,30,0.0,0
0.3,0.23,150,0.04,100,0,10,0.0,0
0.3,0.23,150,0.04,100,0,20,0.1285,1
0.3,0.23,150,0.04,100,0,30,0.12,1
0.3,0.23,150,0.04,100,5,10,0.0,0
0.3,0.23,150,0.04,100,5,20,0.0,0
0.3,0.23,150,0.04,100,5,30,0.0,0
0.3,0.23,150,0.04,100,15,10,0.0,0
0.3,0.23,150,0.04,100,15,20,0.0,0
0.3,0.23,150,0.04,100,15,30,0.0,0

Cult: tupi | Start: 4400 | Site: encontro
