veg,max,fiss,r,k,leap,perm,score,dates
0.4,0,100,0.03,50,5,30,0.2224,5
0.4,0.23,150,0.03,100,5,30,0.0709,5
-1,0,100,0.03,50,5,30,0.1984,4
0.4,0,100,0.02,50,10,30,0.1371,4
0.4,0,150,0.02,50,10,30,0.2901,3
0.4,0,50,0.04,10,0,30,0.2479,3
-1,0,100,0.02,50,0,10,0.2327,3
0.4,0,150,0.02,50,0,10,0.2138,3
-1,0,100,0.02,50,10,30,0.164,3
0.5,0,100,0.02,50,10,10,0.1635,3
0.4,0,50,0.04,10,5,30,0.1613,3
-1,0.23,100,0.04,50,5,10,0.1602,3
-1,0,100,0.02,50,5,10,0.1563,3
0.5,0.23,150,0.04,100,10,10,0.1499,3
0.5,0,100,0.04,50,15,30,0.1276,3
0.4,0,150,0.02,50,10,10,0.1233,3
0.4,0,100,0.02,50,5,10,0.1206,3
0.5,0,50,0.03,10,15,10,0.1189,3
0.4,0,100,0.02,50,0,10,0.1132,3
0.4,0.23,150,0.04,100,5,10,0.1097,3
0.5,0,150,0.02,50,15,10,0.1097,3
-1,0.23,150,0.03,50,15,10,0.1021,3
0.4,0,150,0.02,100,5,30,0.1017,3
0.4,0,50,0.03,10,10,30,0.101,3
0.4,0.23,150,0.04,100,0,30,0.0942,3
-1,0.23,150,0.04,50,10,10,0.0922,3
-1,0,150,0.02,50,10,10,0.0878,3
0.5,0,150,0.04,50,15,10,0.0864,3
0.4,0.23,100,0.04,50,5,30,0.0768,3
0.5,0.23,100,0.04,50,15,10,0.076,3
0.5,0,150,0.03,50,0,10,0.0754,3
0.5,0,50,0.03,10,15,30,0.0733,3
0.5,0,100,0.04,50,10,10,0.0689,3
-1,0.23,150,0.04,100,0,10,0.0665,3
0.4,0,150,0.02,50,5,10,0.0636,3
0.4,0,150,0.03,50,5,30,0.0527,3
-1,0.23,150,0.04,100,5,30,0.0246,3
0.4,0.23,100,0.04,50,10,30,0.022,3
0.5,0,50,0.04,10,15,30,0.0078,3
-1,0,150,0.02,100,5,30,0.0074,3
0.4,0.23,100,0.04,50,5,10,0.0067,3
-1,0,50,0.04,10,5,30,0.006,3
