veg,max,fiss,r,k,leap,perm,score,dates
0.4,0,50,0.03,10,10,30,0.0884,3
0.4,0,50,0.04,10,0,20,0.1464,3
0.4,0,50,0.04,10,5,30,0.1286,3
0.4,0,100,0.02,50,0,10,0.146,3
0.4,0,100,0.03,50,5,30,0.2553,3
0.4,0,150,0.02,50,0,10,0.0789,3
0.4,0,150,0.02,50,5,10,0.1817,3
0.4,0,150,0.02,50,10,10,0.1166,3
0.4,0,150,0.02,50,10,20,0.0233,3
0.4,0,150,0.02,50,10,30,0.2466,3
0.4,0,150,0.02,100,5,30,0.136,3
0.4,0,150,0.03,50,5,30,0.0372,3
0.4,0.05,50,0.02,10,15,10,0.2108,3
0.4,0.05,50,0.02,10,15,20,0.2923,3
0.4,0.05,50,0.02,10,15,30,0.1375,3
0.4,0.05,50,0.03,10,0,10,0.1511,3
0.4,0.05,50,0.03,10,5,10,0.0557,3
0.4,0.05,50,0.03,10,5,20,0.1232,3
0.4,0.05,50,0.03,10,10,30,0.1495,3
0.4,0.05,50,0.04,10,0,20,0.1851,3
0.4,0.05,50,0.04,10,5,30,0.0411,3
0.4,0.05,100,0.02,50,10,30,0.1265,3
0.4,0.05,100,0.03,50,5,30,0.1671,3
0.4,0.05,150,0.02,50,0,10,0.1,3
0.4,0.05,150,0.02,50,5,10,0.2292,3
0.4,0.05,150,0.02,50,10,20,0.1176,3
0.4,0.05,150,0.02,50,10,30,0.1063,3
0.4,0.05,150,0.02,100,5,30,0.1096,3
0.4,0.05,150,0.03,50,5,30,0.0396,3
0.4,0.05,150,0.03,100,0,30,0.0591,3
0.4,0.05,150,0.04,50,0,30,0.1478,3
0.4,0.11,50,0.03,10,10,20,0.0514,3
0.4,0.11,50,0.04,10,0,20,0.1982,3
0.4,0.11,50,0.04,10,5,20,0.1537,3
0.4,0.11,50,0.04,10,5,30,0.159,3
0.4,0.11,100,0.02,50,0,10,0.0129,3
0.4,0.11,100,0.02,50,5,10,0.0359,3
0.4,0.11,100,0.02,50,10,30,0.0633,3
0.4,0.11,100,0.03,50,5,30,0.1135,3
0.4,0.11,100,0.04,50,0,30,0.0645,3
0.4,0.11,150,0.02,50,0,10,0.1106,3
0.4,0.11,150,0.02,50,5,10,0.1434,3
0.4,0.11,150,0.02,50,10,10,0.0107,3
0.4,0.11,150,0.02,50,10,20,0.2152,3
0.4,0.11,150,0.02,50,10,30,0.243,3
0.4,0.11,150,0.03,50,5,30,0.2651,3
0.4,0.11,150,0.04,50,0,30,0.2603,3
0.4,0.23,100,0.02,50,10,10,0.1774,3
0.4,0.23,100,0.03,50,5,10,0.0577,3
0.4,0.23,100,0.04,50,5,20,0.1948,3
0.4,0.23,150,0.02,50,15,20,0.1041,3
0.4,0.23,150,0.02,50,15,30,0.0966,3
0.4,0.23,150,0.03,50,10,20,0.1455,3
0.4,0.23,150,0.03,50,10,30,0.2917,3
-1,0,50,0.02,10,0,10,0.0419,2
-1,0,50,0.02,10,5,10,0.1488,2
-1,0,50,0.02,10,10,10,0.1395,2
-1,0,50,0.02,10,10,20,0.1235,2
-1,0,50,0.02,10,15,30,0.2355,2
-1,0,50,0.03,10,5,30,0.1504,2
-1,0,50,0.03,10,10,20,0.0147,2
-1,0,50,0.03,10,10,30,0.1422,2
-1,0,50,0.04,10,0,20,0.0461,2
-1,0,50,0.04,10,0,30,0.1716,2
-1,0,50,0.04,10,5,30,0.0257,2
-1,0,150,0.02,50,0,30,0.0774,2
-1,0,150,0.02,50,5,20,0.148,2
-1,0,150,0.02,50,10,10,0.0345,2
-1,0.05,50,0.02,10,0,10,0.0097,2
-1,0.05,50,0.02,10,5,10,0.0265,2
-1,0.05,50,0.02,10,10,10,0.0382,2
-1,0.05,50,0.02,10,15,20,0.1471,2
-1,0.05,50,0.02,10,15,30,0.195,2
-1,0.05,50,0.03,10,0,10,0.1413,2
-1,0.05,50,0.03,10,0,30,0.1217,2
-1,0.05,50,0.03,10,5,30,0.2489,2
-1,0.05,50,0.03,10,10,20,0.0384,2
-1,0.05,50,0.03,10,10,30,0.0822,2
-1,0.05,50,0.04,10,0,30,0.0752,2
-1,0.05,100,0.02,50,0,10,0.1438,2
-1,0.05,100,0.02,50,5,30,0.1441,2
-1,0.05,100,0.02,50,10,30,0.1247,2
-1,0.05,150,0.02,50,0,30,0.1064,2
-1,0.05,150,0.02,50,5,30,0.1662,2
-1,0.05,150,0.02,50,10,10,0.0248,2
-1,0.11,50,0.02,10,0,10,0.1441,2
-1,0.11,50,0.02,10,5,10,0.1985,2
-1,0.11,50,0.02,10,10,20,0.0152,2
-1,0.11,50,0.02,10,15,10,0.1517,2
-1,0.11,50,0.02,10,15,20,0.1123,2
-1,0.11,50,0.03,10,10,20,0.0549,2
-1,0.11,50,0.04,10,0,20,0.0332,2
-1,0.11,100,0.02,50,0,10,0.001,2
-1,0.11,100,0.02,50,0,20,0.2154,2
-1,0.11,100,0.02,50,10,30,0.0182,2
-1,0.11,150,0.02,50,5,30,0.0406,2
-1,0.11,150,0.04,50,0,30,0.0273,2
-1,0.23,50,0.03,10,15,20,0.0924,2
-1,0.23,50,0.03,10,15,30,0.2118,2
-1,0.23,50,0.04,10,10,20,0.0842,2
-1,0.23,50,0.04,10,10,30,0.1466,2
-1,0.23,50,0.04,10,15,10,0.1183,2
-1,0.23,50,0.04,10,15,20,0.1682,2
-1,0.23,100,0.02,50,10,10,0.0591,2
-1,0.23,100,0.02,50,10,20,0.1448,2
-1,0.23,100,0.03,50,5,10,0.009,2
-1,0.23,100,0.03,50,5,20,0.1227,2
-1,0.23,100,0.04,50,5,20,0.0032,2
-1,0.23,100,0.04,50,5,30,0.1737,2
-1,0.23,150,0.02,50,10,30,0.0981,2
-1,0.23,150,0.02,100,5,10,0.0546,2
-1,0.23,150,0.03,50,10,20,0.1732,2
-1,0.23,150,0.03,100,5,30,0.239,2
0.4,0,50,0.02,10,0,10,0.0135,2
0.4,0,50,0.02,10,5,10,0.0098,2
0.4,0,50,0.02,10,10,10,0.0805,2
0.4,0,50,0.02,10,15,10,0.2703,2
0.4,0,50,0.03,10,0,10,0.1349,2
0.4,0,50,0.03,10,0,20,0.0013,2
0.4,0,50,0.03,10,5,10,0.1463,2
0.4,0,50,0.03,10,5,20,0.0131,2
0.4,0,50,0.03,10,10,10,0.136,2
0.4,0,50,0.03,10,15,20,0.1469,2
0.4,0,50,0.03,10,15,30,0.0196,2
0.4,0,50,0.04,10,0,30,0.0047,2
0.4,0,50,0.04,10,5,20,0.1478,2
0.4,0,100,0.02,50,0,30,0.0858,2
0.4,0,100,0.02,50,5,10,0.1341,2
0.4,0,100,0.02,50,10,20,0.0356,2
0.4,0,100,0.02,50,10,30,0.1336,2
0.4,0,100,0.03,50,0,20,0.1291,2
0.4,0,100,0.04,50,0,30,0.0176,2
0.4,0,150,0.02,50,0,20,0.0857,2
0.4,0,150,0.02,50,5,30,0.0159,2
0.4,0,150,0.02,100,0,20,0.0645,2
0.4,0,150,0.02,100,5,20,0.0092,2
0.4,0,150,0.03,50,0,20,0.1093,2
0.4,0,150,0.03,50,5,20,0.1405,2
0.4,0,150,0.03,100,0,30,0.0587,2
0.4,0.05,50,0.02,10,0,30,0.1753,2
0.4,0.05,50,0.02,10,5,10,0.0156,2
0.4,0.05,50,0.02,10,5,30,0.1147,2
0.4,0.05,50,0.02,10,10,10,0.0459,2
0.4,0.05,50,0.03,10,0,30,0.0253,2
0.4,0.05,50,0.03,10,10,10,0.1206,2
0.4,0.05,50,0.03,10,10,20,0.0249,2
0.4,0.05,50,0.03,10,15,20,0.1028,2
0.4,0.05,50,0.04,10,0,30,0.0159,2
0.4,0.05,50,0.04,10,5,20,0.1443,2
0.4,0.05,100,0.02,50,0,30,0.0575,2
0.4,0.05,100,0.02,50,5,10,0.1193,2
0.4,0.05,100,0.02,50,10,20,0.0224,2
0.4,0.05,100,0.03,50,0,20,0.1306,2
0.4,0.05,100,0.04,50,0,30,0.1362,2
0.4,0.05,150,0.02,50,0,20,0.0704,2
0.4,0.05,150,0.02,50,0,30,0.0105,2
0.4,0.05,150,0.02,50,5,30,0.0135,2
0.4,0.05,150,0.02,50,10,10,0.0374,2
0.4,0.05,150,0.02,50,15,30,0.0069,2
0.4,0.05,150,0.02,100,0,20,0.0195,2
0.4,0.05,150,0.02,100,5,20,0.0095,2
0.4,0.05,150,0.03,50,0,20,0.2727,2
0.4,0.05,150,0.03,50,5,20,0.1485,2
0.4,0.11,50,0.02,10,0,10,0.1512,2
0.4,0.11,50,0.02,10,0,20,0.1123,2
0.4,0.11,50,0.02,10,5,10,0.0718,2
0.4,0.11,50,0.02,10,5,20,0.1383,2
0.4,0.11,50,0.02,10,10,10,0.0895,2
0.4,0.11,50,0.02,10,10,20,0.0212,2
0.4,0.11,50,0.03,10,0,10,0.0066,2
0.4,0.11,50,0.03,10,5,10,0.016,2
0.4,0.11,50,0.03,10,10,10,0.1298,2
0.4,0.11,50,0.03,10,10,30,0.0617,2
0.4,0.11,50,0.03,10,15,20,0.1741,2
0.4,0.11,50,0.03,10,15,30,0.1323,2
0.4,0.11,50,0.04,10,10,30,0.1885,2
0.4,0.11,100,0.02,50,10,20,0.1385,2
0.4,0.11,100,0.03,50,0,20,0.0672,2
0.4,0.11,100,0.03,50,5,20,0.0208,2
0.4,0.11,150,0.02,50,0,20,0.0135,2
0.4,0.11,150,0.02,50,5,30,0.0158,2
0.4,0.11,150,0.02,50,15,30,0.1131,2
0.4,0.11,150,0.02,100,0,20,0.0392,2
0.4,0.11,150,0.02,100,5,20,0.1251,2
0.4,0.11,150,0.02,100,5,30,0.1573,2
0.4,0.11,150,0.03,50,5,20,0.1953,2
0.4,0.11,150,0.03,100,0,30,0.054,2
0.4,0.11,150,0.04,50,0,20,0.1054,2
0.4,0.11,150,0.04,50,5,30,0.1809,2
0.4,0.23,150,0.03,50,10,10,0.0028,2
0.5,0,50,0.03,10,10,10,0.0281,2
0.5,0,50,0.03,10,15,20,0.2221,2
0.5,0,50,0.03,10,15,30,0.0782,2
0.5,0,50,0.04,10,0,10,0.0678,2
0.5,0,50,0.04,10,10,30,0.1451,2
0.5,0,100,0.02,50,10,20,0.2004,2
0.5,0,100,0.03,50,5,20,0.1402,2
0.5,0,100,0.04,50,0,20,0.1429,2
0.5,0,100,0.04,50,5,30,0.0751,2
0.5,0,150,0.02,50,15,20,0.14,2
0.5,0,150,0.02,50,15,30,0.186,2
0.5,0,150,0.02,100,0,10,0.0568,2
0.5,0,150,0.03,50,0,10,0.0743,2
0.5,0,150,0.03,50,5,10,0.1484,2
0.5,0,150,0.03,100,0,20,0.046,2
0.5,0,150,0.03,100,5,30,0.0666,2
0.5,0,150,0.04,50,0,20,0.1192,2
0.5,0,150,0.04,50,5,20,0.0561,2
0.5,0,150,0.04,50,5,30,0.1339,2
0.5,0,150,0.04,100,0,20,0.0292,2
0.5,0,150,0.04,100,0,30,0.0334,2
0.5,0.05,50,0.03,10,15,20,0.091,2
0.5,0.05,50,0.03,10,15,30,0.1469,2
0.5,0.05,50,0.04,10,0,10,0.0399,2
0.5,0.05,50,0.04,10,5,10,0.1046,2
0.5,0.05,50,0.04,10,10,20,0.1195,2
0.5,0.05,100,0.02,50,10,20,0.1983,2
0.5,0.05,100,0.03,50,5,20,0.1161,2
0.5,0.05,100,0.04,50,0,20,0.1432,2
0.5,0.05,100,0.04,50,5,30,0.0595,2
0.5,0.05,150,0.02,50,15,10,0.0392,2
0.5,0.05,150,0.02,50,15,20,0.1419,2
0.5,0.05,150,0.02,50,15,30,0.1962,2
0.5,0.05,150,0.02,100,0,10,0.0995,2
0.5,0.05,150,0.03,50,0,10,0.0457,2
0.5,0.05,150,0.03,50,5,10,0.0631,2
0.5,0.05,150,0.03,50,10,30,0.1386,2
0.5,0.05,150,0.03,100,0,20,0.0441,2
0.5,0.05,150,0.03,100,5,30,0.0609,2
0.5,0.05,150,0.04,50,5,20,0.071,2
0.5,0.05,150,0.04,50,5,30,0.1504,2
0.5,0.05,150,0.04,100,0,20,0.0454,2
0.5,0.05,150,0.04,100,0,30,0.0829,2
0.5,0.11,50,0.03,10,15,10,0.1178,2
0.5,0.11,50,0.03,10,15,20,0.1575,2
0.5,0.11,50,0.03,10,15,30,0.1886,2
0.5,0.11,100,0.02,50,10,10,0.1244,2
0.5,0.11,100,0.03,50,5,10,0.1216,2
0.5,0.11,100,0.04,50,5,20,0.1346,2
0.5,0.11,100,0.04,50,5,30,0.0904,2
0.5,0.11,150,0.02,50,15,20,0.232,2
0.5,0.11,150,0.02,50,15,30,0.1488,2
0.5,0.11,150,0.02,100,5,10,0.1421,2
0.5,0.11,150,0.03,50,10,20,0.1135,2
0.5,0.11,150,0.04,50,0,10,0.0943,2
0.6,0,100,0.02,50,15,10,0.0949,2
0.6,0,100,0.04,50,10,20,0.0338,2
0.6,0,150,0.03,50,15,20,0.0269,2
0.6,0,150,0.03,50,15,30,0.0185,2
0.6,0,150,0.03,100,10,30,0.0344,2
0.6,0,150,0.04,100,5,10,0.0175,2
0.6,0.05,150,0.03,50,15,20,0.0307,2
0.6,0.05,150,0.03,50,15,30,0.0921,2
0.6,0.05,150,0.03,100,10,20,0.0176,2
0.6,0.11,150,0.02,100,15,20,0.0584,2
-1,0,50,0.02,10,0,20,0.0051,1
-1,0,50,0.02,10,5,20,0.0675,1
-1,0,50,0.03,10,0,10,0.1403,1
-1,0,50,0.03,10,5,10,0.1387,1
-1,0,50,0.03,10,10,10,0.0031,1
-1,0,50,0.03,10,15,20,0.0536,1
-1,0,50,0.03,10,15,30,0.0002,1
-1,0,50,0.04,10,5,20,0.1353,1
-1,0,100,0.02,50,0,10,0.1338,1
-1,0,100,0.02,50,5,10,0.1334,1
-1,0,100,0.02,50,10,20,0.0037,1
-1,0,100,0.03,50,0,20,0.0043,1
-1,0,100,0.04,50,0,30,0.0219,1
-1,0,150,0.02,50,15,20,0.0043,1
-1,0,150,0.02,50,15,30,0.018,1
-1,0,150,0.02,100,5,20,0.0043,1
-1,0,150,0.03,50,0,20,0.092,1
-1,0,150,0.03,50,5,20,0.0172,1
-1,0,150,0.04,50,0,30,0.0455,1
-1,0.05,50,0.02,10,0,20,0.0704,1
-1,0.05,50,0.02,10,0,30,0.0319,1
-1,0.05,50,0.02,10,5,20,0.0093,1
-1,0.05,50,0.02,10,5,30,0.0079,1
-1,0.05,50,0.02,10,10,20,0.0533,1
-1,0.05,50,0.03,10,5,10,0.0277,1
-1,0.05,50,0.03,10,10,10,0.0838,1
-1,0.05,50,0.03,10,15,20,0.004,1
-1,0.05,50,0.04,10,0,20,0.1178,1
-1,0.05,50,0.04,10,5,20,0.1373,1
-1,0.05,100,0.02,50,5,10,0.1401,1
-1,0.05,100,0.02,50,10,20,0.0222,1
-1,0.05,100,0.03,50,0,20,0,1
-1,0.05,100,0.04,50,0,30,0.022,1
-1,0.05,150,0.02,50,15,20,0.0171,1
-1,0.05,150,0.02,50,15,30,0.081,1
-1,0.05,150,0.02,100,5,20,0.0031,1
-1,0.05,150,0.03,50,0,20,0.074,1
-1,0.05,150,0.03,50,5,20,0.0215,1
-1,0.05,150,0.04,50,0,30,0.029,1
-1,0.11,50,0.02,10,0,20,0.1278,1
-1,0.11,50,0.02,10,5,20,0.1347,1
-1,0.11,50,0.02,10,10,30,0.1113,1
-1,0.11,50,0.03,10,0,10,0.003,1
-1,0.11,50,0.03,10,5,10,0.0007,1
-1,0.11,50,0.03,10,10,10,0.1186,1
-1,0.11,50,0.03,10,15,10,0.0086,1
-1,0.11,50,0.03,10,15,20,0.0199,1
-1,0.11,50,0.03,10,15,30,0.008,1
-1,0.11,50,0.04,10,5,20,0.0121,1
-1,0.11,50,0.04,10,10,30,0.0195,1
-1,0.11,100,0.02,50,5,10,0.0277,1
-1,0.11,100,0.02,50,10,20,0.0172,1
-1,0.11,100,0.03,50,0,20,0.1391,1
-1,0.11,100,0.04,50,0,30,0.1002,1
-1,0.11,150,0.02,50,0,30,0.0643,1
-1,0.11,150,0.02,50,10,10,0,1
-1,0.11,150,0.02,50,15,10,0.0172,1
-1,0.11,150,0.02,50,15,20,0.1334,1
-1,0.11,150,0.02,50,15,30,0.1428,1
-1,0.11,150,0.02,100,5,20,0.0686,1
-1,0.11,150,0.03,50,0,20,0.0234,1
-1,0.11,150,0.03,50,5,20,0.1397,1
-1,0.11,150,0.04,50,0,20,0.004,1
-1,0.11,150,0.04,50,5,30,0.0054,1
-1,0.23,100,0.02,50,5,30,0.0043,1
-1,0.23,100,0.02,50,15,30,0.0025,1
-1,0.23,150,0.03,50,5,10,0.0352,1
-1,0.23,150,0.03,50,10,10,0.0043,1
-1,0.23,150,0.03,50,10,30,0.0964,1
0.4,0,50,0.02,10,0,20,0.1024,1
0.4,0,50,0.02,10,0,30,0.1036,1
0.4,0,50,0.02,10,5,20,0.1069,1
0.4,0,50,0.02,10,5,30,0.1036,1
0.4,0,50,0.02,10,10,20,0.0155,1
0.4,0,50,0.02,10,10,30,0.0161,1
0.4,0,50,0.02,10,15,30,0.0683,1
0.4,0,50,0.03,10,0,30,0.1153,1
0.4,0,50,0.03,10,5,30,0.1167,1
0.4,0,50,0.04,10,0,10,0.01,1
0.4,0,50,0.04,10,5,10,0.0035,1
0.4,0,50,0.04,10,10,20,0.006,1
0.4,0,50,0.04,10,10,30,0.0068,1
0.4,0,100,0.02,50,0,20,0.1204,1
0.4,0,100,0.02,50,5,20,0.0275,1
0.4,0,100,0.02,50,5,30,0.1188,1
0.4,0,100,0.03,50,0,30,0.0077,1
0.4,0,100,0.03,50,5,20,0.0175,1
0.4,0,100,0.04,50,0,20,0.0183,1
0.4,0,100,0.04,50,5,30,0.0035,1
0.4,0,150,0.02,50,0,30,0.0124,1
0.4,0,150,0.02,50,5,20,0.1149,1
0.4,0,150,0.02,50,15,20,0.005,1
0.4,0,150,0.02,50,15,30,0.0215,1
0.4,0,150,0.02,100,0,10,0.0174,1
0.4,0,150,0.02,100,0,30,0.0914,1
0.4,0,150,0.03,50,0,10,0.0055,1
0.4,0,150,0.03,50,0,30,0.095,1
0.4,0,150,0.03,50,5,10,0.0035,1
0.4,0,150,0.03,50,10,30,0.0035,1
0.4,0,150,0.03,100,0,20,0.0129,1
0.4,0,150,0.03,100,5,30,0.0035,1
0.4,0,150,0.04,50,0,20,0.0913,1
0.4,0,150,0.04,50,5,20,0.0071,1
0.4,0,150,0.04,50,5,30,0.036,1
0.4,0,150,0.04,100,0,20,0.0129,1
0.4,0,150,0.04,100,0,30,0.0111,1
0.4,0.05,50,0.02,10,0,10,0.0161,1
0.4,0.05,50,0.02,10,0,20,0.0155,1
0.4,0.05,50,0.02,10,5,20,0.1036,1
0.4,0.05,50,0.02,10,10,20,0.0134,1
0.4,0.05,50,0.02,10,10,30,0.0099,1
0.4,0.05,50,0.03,10,0,20,0.0793,1
0.4,0.05,50,0.03,10,5,30,0.084,1
0.4,0.05,50,0.04,10,0,10,0.0035,1
0.4,0.05,50,0.04,10,5,10,0.0035,1
0.4,0.05,50,0.04,10,10,20,0.0035,1
0.4,0.05,50,0.04,10,10,30,0.0176,1
0.4,0.05,100,0.02,50,0,20,0.1209,1
0.4,0.05,100,0.02,50,5,20,0.031,1
0.4,0.05,100,0.02,50,5,30,0.1133,1
0.4,0.05,100,0.03,50,0,30,0.0331,1
0.4,0.05,100,0.03,50,5,20,0.0174,1
0.4,0.05,100,0.04,50,0,20,0.0175,1
0.4,0.05,100,0.04,50,5,30,0.0035,1
0.4,0.05,150,0.02,50,5,20,0.1093,1
0.4,0.05,150,0.02,50,15,10,0.0011,1
0.4,0.05,150,0.02,50,15,20,0.0027,1
0.4,0.05,150,0.02,100,0,10,0.017,1
0.4,0.05,150,0.02,100,0,30,0.102,1
0.4,0.05,150,0.03,50,0,10,0.0091,1
0.4,0.05,150,0.03,50,0,30,0.0648,1
0.4,0.05,150,0.03,50,5,10,0.0035,1
0.4,0.05,150,0.03,100,0,20,0.0129,1
0.4,0.05,150,0.03,100,5,30,0.0071,1
0.4,0.05,150,0.04,50,0,20,0.0359,1
0.4,0.05,150,0.04,50,5,20,0.0039,1
0.4,0.05,150,0.04,50,5,30,0.052,1
0.4,0.05,150,0.04,100,0,20,0.0129,1
0.4,0.05,150,0.04,100,0,30,0.0111,1
0.4,0.11,50,0.02,10,0,30,0.1072,1
0.4,0.11,50,0.02,10,5,30,0.14,1
0.4,0.11,50,0.02,10,10,30,0.0178,1
0.4,0.11,50,0.02,10,15,20,0.0762,1
0.4,0.11,50,0.02,10,15,30,0.049,1
0.4,0.11,50,0.03,10,0,20,0.0698,1
0.4,0.11,50,0.03,10,0,30,0.0178,1
0.4,0.11,50,0.03,10,5,20,0.122,1
0.4,0.11,50,0.03,10,5,30,0.0001,1
0.4,0.11,50,0.03,10,15,10,0.007,1
0.4,0.11,50,0.04,10,0,10,0.0118,1
0.4,0.11,50,0.04,10,0,30,0.0999,1
0.4,0.11,50,0.04,10,5,10,0.0035,1
0.4,0.11,50,0.04,10,10,20,0.0035,1
0.4,0.11,100,0.02,50,0,20,0.1025,1
0.4,0.11,100,0.02,50,0,30,0.0134,1
0.4,0.11,100,0.02,50,5,20,0.095,1
0.4,0.11,100,0.02,50,5,30,0.0627,1
0.4,0.11,100,0.03,50,0,30,0.1115,1
0.4,0.11,100,0.04,50,0,20,0.0174,1
0.4,0.11,100,0.04,50,5,30,0.0035,1
0.4,0.11,150,0.02,50,0,30,0.0124,1
0.4,0.11,150,0.02,50,5,20,0.0683,1
0.4,0.11,150,0.02,50,15,10,0.0013,1
0.4,0.11,150,0.02,50,15,20,0.0648,1
0.4,0.11,150,0.02,100,0,10,0.0183,1
0.4,0.11,150,0.02,100,0,30,0.1205,1
0.4,0.11,150,0.03,50,0,10,0.0073,1
0.4,0.11,150,0.03,50,0,30,0.1427,1
0.4,0.11,150,0.03,50,5,10,0.0066,1
0.4,0.11,150,0.03,50,10,30,0.0035,1
0.4,0.11,150,0.03,100,0,20,0.0121,1
0.4,0.11,150,0.03,100,5,30,0.0035,1
0.4,0.11,150,0.04,50,5,20,0.01,1
0.4,0.11,150,0.04,100,0,20,0.0071,1
0.4,0.11,150,0.04,100,0,30,0.0175,1
0.4,0.23,50,0.04,10,15,30,0.0746,1
0.4,0.23,100,0.02,50,15,30,0.009,1
0.4,0.23,100,0.03,50,5,20,0.0134,1
0.4,0.23,100,0.03,50,10,30,0.0004,1
0.4,0.23,150,0.02,100,5,20,0.0099,1
0.4,0.23,150,0.03,100,5,20,0.0006,1
0.5,0,50,0.02,10,0,20,0.0002,1
0.5,0,50,0.02,10,0,30,0.0563,1
0.5,0,50,0.02,10,5,30,0.0681,1
0.5,0,50,0.02,10,15,10,0.0308,1
0.5,0,50,0.02,10,15,20,0.031,1
0.5,0,50,0.03,10,0,10,0.0006,1
0.5,0,50,0.03,10,0,20,0.0001,1
0.5,0,50,0.03,10,5,10,0.0002,1
0.5,0,50,0.03,10,5,20,0.0001,1
0.5,0,50,0.03,10,10,20,0.0016,1
